DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,OrderDate,Payment,OrderNumber,AuthCode,Total
Jan-22-2019 10:45 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-21-2019 03:58 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-21-2019 08:34 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-20-2019 12:03 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 11:51 PM,Tap in at Yaletown-Roundhouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 08:43 PM,Tap out at Yaletown-Roundhouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 08:36 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 05:39 PM,Transfer at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 05:15 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 03:29 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-19-2019 01:49 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-18-2019 09:11 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-18-2019 07:29 PM,Transfer at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-18-2019 07:07 PM,Tap in at Bus Stop 50289,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-18-2019 05:28 PM,Tap in at Bus Stop 51479,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-18-2019 02:56 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-17-2019 07:10 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-17-2019 12:36 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-17-2019 09:46 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-16-2019 06:37 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-16-2019 06:52 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-15-2019 04:15 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-15-2019 01:08 PM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-15-2019 12:29 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-15-2019 10:50 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-14-2019 04:54 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-14-2019 11:37 AM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-14-2019 11:11 AM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-14-2019 08:52 AM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-13-2019 06:13 PM,Tap in at Bus Stop 50533,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-13-2019 01:41 PM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-11-2019 04:02 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-11-2019 08:47 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-10-2019 06:09 PM,Transfer at Bus Stop 50330,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-10-2019 05:40 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-10-2019 12:42 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-10-2019 10:35 AM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-09-2019 03:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-09-2019 08:48 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-08-2019 10:01 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-08-2019 07:07 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-08-2019 02:25 PM,Transfer at Bus Stop 52095,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-08-2019 01:49 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-08-2019 10:41 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-07-2019 03:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-07-2019 08:46 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-04-2019 04:04 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-04-2019 11:47 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-03-2019 05:44 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-03-2019 10:49 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-02-2019 03:33 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-02-2019 01:55 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-02-2019 09:20 AM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-02-2019 08:15 AM,Tap in at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-02-2019 08:15 AM,Loaded at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-21-2018 04:08 PM,Transfer at Bus Stop 50913,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-21-2018 04:06 PM,Tap out at Commercial-Broadway Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-21-2018 03:54 PM,Transfer at Metrotown Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-21-2018 03:25 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-21-2018 02:46 PM,Tap in at Inlet Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-19-2018 04:37 PM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-15-2018 11:10 AM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-15-2018 07:06 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-11-2018 01:42 PM,Transfer at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-11-2018 12:55 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-11-2018 11:13 AM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-11-2018 08:06 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-07-2018 03:09 PM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-07-2018 02:40 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-05-2018 01:46 PM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-05-2018 12:21 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Dec-05-2018 08:49 AM,Tap in at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Nov-30-2018 12:22 PM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-30-2018 06:50 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-29-2018 10:34 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-29-2018 04:41 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-29-2018 01:21 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-29-2018 07:48 AM,Tap in at Bus Stop 50577,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-28-2018 12:11 PM,Transfer at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-28-2018 10:53 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-28-2018 10:53 AM,Loaded at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Nov-28-2018 10:53 AM,Loaded at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Nov-13-2018 10:31 AM,Purchase at COS,Stored Value,,$0.00,$0.00,,,,,
