DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,OrderDate,Payment,OrderNumber,AuthCode,Total
Jan-10-2018 12:17 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-09-2018 04:46 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-09-2018 10:41 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-08-2018 06:33 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-08-2018 12:34 PM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-08-2018 11:14 AM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-08-2018 09:35 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-06-2018 02:32 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-06-2018 02:20 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-06-2018 01:40 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-05-2018 03:05 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-05-2018 12:34 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-05-2018 10:59 AM,Transfer at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-05-2018 09:35 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-04-2018 03:05 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-04-2018 10:35 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-03-2018 06:26 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-03-2018 04:30 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-03-2018 02:14 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-03-2018 09:40 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-03-2018 09:40 AM,Loaded at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Dec-22-2017 04:35 PM,Tap out at Burrard Stn,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-22-2017 03:51 PM,Tap in at Inlet Centre Stn,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-21-2017 04:42 PM,Tap out at Inlet Centre Stn,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-21-2017 04:12 PM,Transfer at Commercial Drive Stn,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-21-2017 03:26 PM,Tap in at Bus Stop 50276,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-19-2017 11:37 AM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-19-2017 08:10 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-18-2017 08:28 AM,Tap in at Bus Stop 50526,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-15-2017 07:46 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-15-2017 11:11 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-12-2017 01:25 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-12-2017 10:43 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-11-2017 03:53 PM,Tap in at Bus Stop 61935,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-11-2017 03:53 PM,Loaded at Bus Stop 61935,3 Zone UPass (C),,$0.00,$9.00,,,,,
Dec-11-2017 11:24 AM,Tap in at Bus Stop 58023,Stored Value,,-$2.20,$9.00,,,,,
